store_name,city_name,state_id,lat,lng
Walmart Supercenter,Medford,OR,42.313,-122.853
Walmart Supercenter,Grants Pass,OR,42.434,-123.302
Walmart Supercenter,Hermiston,OR,45.85,-119.29
Walmart Supercenter,Kennewick,WA,46.183,-119.177
Walmart Supercenter,Pendleton,OR,45.668,-118.809
Walmart Supercenter,Richland,WA,46.256,-119.308
Walmart Supercenter,Pasco,WA,46.272,-119.188
Walmart,Hood River,OR,45.712,-121.539
Walmart Supercenter,Island City,OR,45.336,-118.058
Walmart Supercenter,Klamath Falls,OR,42.193,-121.76
Walmart Supercenter,Newport,OR,44.655,-124.055
Walmart Supercenter,College Place,WA,46.034,-118.382
Walmart Supercenter,Roseburg,OR,43.236,-123.369
Walmart Supercenter,Longview,WA,46.12,-122.932
Walmart Supercenter,Longview,WA,46.155,-122.982
Walmart Supercenter,Warrenton,OR,46.146,-123.916
Walmart Supercenter,Pottstown,PA,40.254,-75.666
Walmart Supercenter,Temple,PA,40.418,-75.92
Walmart Supercenter,Hamburg,PA,40.564,-76.011
Walmart Supercenter,Reading,PA,40.294,-75.839
Walmart Supercenter,Tamaqua,PA,40.836,-75.988
Walmart,Wyomissing,PA,40.342,-75.977
Walmart Supercenter,Altoona,PA,40.456,-78.406
Walmart Supercenter,Duncansville,PA,40.37,-78.433
Walmart Supercenter,Huntingdon,PA,40.491,-78.044
Walmart Supercenter,Ebensburg,PA,40.475,-78.75
Walmart Supercenter,Johnstown,PA,40.277,-78.846
Walmart Supercenter,State College,PA,40.81,-77.897
Walmart Supercenter,Butler,PA,40.878,-79.943
Walmart Supercenter,Tarentum,PA,40.564,-79.804
Walmart Supercenter,West Mifflin,PA,40.342,-79.946
Walmart Supercenter,Natrona Heights,PA,40.647,-79.713
Walmart Supercenter,North Versailles,PA,40.387,-79.825
Walmart Supercenter,Elverson,PA,40.153,-75.862
Walmart Supercenter,Ephrata,PA,40.167,-76.153
Walmart Supercenter,Belle Vernon,PA,40.139,-79.846
Walmart Supercenter,West Brownsville,PA,40.026,-79.899
Walmart Supercenter,Uniontown,PA,39.914,-79.757
Walmart Supercenter,Connellsville,PA,40.004,-79.608
Walmart Supercenter,North Huntingdon,PA,40.316,-79.686
Walmart Supercenter,Mount Pleasant,PA,40.128,-79.545
Walmart Supercenter,Greensburg,PA,40.309,-79.581
Walmart Supercenter,Waynesburg,PA,39.894,-80.127
Walmart Supercenter,Delmont,PA,40.399,-79.591
Walmart Supercenter,Latrobe,PA,40.283,-79.383
Walmart Supercenter,Morgantown,WV,39.645,-79.999
Walmart Supercenter,Blairsville,PA,40.443,-79.227
Walmart Supercenter,Indiana,PA,40.601,-79.195
Walmart Supercenter,Kittanning,PA,40.815,-79.542
Walmart Supercenter,Bloomsburg,PA,41.008,-76.486
Walmart Supercenter,Coal Township,PA,40.788,-76.505
Walmart Supercenter,Lewisburg,PA,40.989,-76.88
Walmart Supercenter,Hazle Township,PA,40.987,-76.012
Walmart Supercenter,Saint Clair,PA,40.727,-76.19
Walmart Supercenter,Selinsgrove,PA,40.823,-76.845
Walmart,Montoursville,PA,41.262,-76.916
Walmart Supercenter,Clarion,PA,41.189,-79.396
Walmart Supercenter,Cranberry,PA,41.349,-79.717
Walmart Supercenter,Camp Hill,PA,40.225,-76.928
Walmart Supercenter,Mechanicsburg,PA,40.246,-77.028
Walmart Supercenter,Harrisburg,PA,40.262,-76.773
Walmart Supercenter,Etters,PA,40.15,-76.813
Walmart Supercenter,Carlisle,PA,40.189,-77.194
Walmart Supercenter,Palmyra,PA,40.323,-76.563
Walmart Supercenter,Elizabethville,PA,40.556,-76.792
Walmart Supercenter,Lebanon,PA,40.35,-76.39
Walmart,Lancaster,PA,40.074,-76.325
Walmart Supercenter,Lewistown,PA,40.583,-77.613
Walmart Supercenter,Punxsutawney,PA,40.928,-78.981
Walmart Supercenter,Titusville,PA,41.633,-79.699
Walmart Supercenter,Du Bois,PA,41.128,-78.737
Walmart Supercenter,Clearfield,PA,41.032,-78.401
Walmart Supercenter,Saint Marys,PA,41.391,-78.563
Walmart Supercenter,Erie,PA,42.052,-80.08
Walmart Supercenter,Erie,PA,42.123,-80.042
Walmart Supercenter,Dickson City,PA,41.465,-75.642
Walmart Supercenter,Taylor,PA,41.394,-75.69
Walmart Supercenter,Pittston,PA,41.309,-75.762
Walmart Supercenter,Tunkhannock,PA,41.524,-75.948
Walmart Supercenter,Wilkes Barre,PA,41.238,-75.859
Walmart Supercenter,State College,PA,40.833,-77.808
Walmart Supercenter,Mill Hall,PA,41.117,-77.481
Walmart Supercenter,Fairmont,WV,39.425,-80.191
Walmart Supercenter,Leesville,SC,33.917,-81.529
Walmart Supercenter,Barnwell,SC,33.238,-81.392
Walmart Neighborhood Market,Simpsonville,SC,34.723,-82.293
Walmart Supercenter,Simpsonville,SC,34.712,-82.252
Walmart Neighborhood Market,Simpsonville,SC,34.758,-82.267
Walmart Supercenter,Greenville,SC,34.823,-82.281
Walmart Supercenter,Greenwood,SC,34.206,-82.191
Walmart Neighborhood Market,Orangeburg,SC,33.482,-80.871
Walmart Supercenter,Orangeburg,SC,33.524,-80.891
Walmart Supercenter,Walterboro,SC,32.933,-80.693
Walmart Supercenter,Darlington,SC,34.285,-79.856
Walmart Supercenter,Hartsville,SC,34.358,-80.064
Walmart Supercenter,Florence,SC,34.193,-79.822
Walmart Neighborhood Market,Florence,SC,34.175,-79.81
Walmart Supercenter,Florence,SC,34.155,-79.764
Walmart Supercenter,Union,SC,34.727,-81.642
Walmart Supercenter,Camden,SC,34.251,-80.65
Walmart Supercenter,Columbia,SC,34.115,-80.886
Walmart Supercenter,Columbia,SC,34.138,-80.966
Walmart Supercenter,Sumter,SC,33.958,-80.388
Walmart Supercenter,Columbia,SC,34.02,-80.95
Walmart Neighborhood Market,Sumter,SC,33.938,-80.371
Walmart Neighborhood Market,Sumter,SC,33.906,-80.378
Walmart Supercenter,Columbia,SC,33.963,-80.941
Walmart Neighborhood Market,Cayce,SC,33.977,-81.074
Walmart Supercenter,Columbia,SC,34.074,-81.157
Walmart Supercenter,West Columbia,SC,33.982,-81.101
Walmart Neighborhood Market,Columbia,SC,33.945,-81.168
Walmart Supercenter,Lexington,SC,33.996,-81.223
Walmart Supercenter,Lexington,SC,33.911,-81.23
Walmart Supercenter,Irmo,SC,34.127,-81.224
Walmart Supercenter,Charleston,SC,32.721,-79.969
Walmart Supercenter,Mount Pleasant,SC,32.814,-79.845
Walmart Supercenter,North Charleston,SC,32.877,-80.018
Walmart Supercenter,Charleston,SC,32.822,-80.081
Walmart Supercenter,Mount Pleasant,SC,32.862,-79.788
Walmart Supercenter,North Charleston,SC,32.94,-80.037
Walmart Neighborhood Market,Goose Creek,SC,32.97,-80.003
Walmart Neighborhood Market,Goose Creek,SC,33.008,-80.046
Walmart Supercenter,Summerville,SC,32.95,-80.155
Walmart Neighborhood Market,Ladson,SC,32.979,-80.128
Walmart Supercenter,Goose Creek,SC,33.034,-80.064
Walmart Neighborhood Market,Summerville,SC,32.967,-80.204
Walmart Supercenter,Summerville,SC,33.035,-80.156
Walmart Neighborhood Market,Summerville,SC,33.011,-80.24
Walmart Supercenter,Moncks Corner,SC,33.203,-79.99
Walmart Supercenter,Conway,SC,33.859,-79.092
Walmart Supercenter,Conway,SC,33.778,-78.989
Walmart Neighborhood Market,Myrtle Beach,SC,33.685,-78.957
Walmart Supercenter,Myrtle Beach,SC,33.714,-78.896
Walmart Supercenter,Surfside Beach,SC,33.6,-78.978
Walmart Neighborhood Market,Myrtle Beach,SC,33.673,-78.905
Walmart Neighborhood Market,Myrtle Beach,SC,33.633,-78.961
Walmart Supercenter,Garden City Beach,SC,33.591,-79.013
Walmart Neighborhood Market,Murrells Inlet,SC,33.584,-79.029
Walmart Supercenter,Marion,SC,34.183,-79.345
Walmart Supercenter,Georgetown,SC,33.394,-79.286
Walmart Supercenter,Lake City,SC,33.894,-79.754
Walmart Supercenter,Laurens,SC,34.49,-81.983
Walmart Supercenter,Greenwood,SC,34.198,-82.133
Walmart Supercenter,Newberry,SC,34.281,-81.592
Walmart Supercenter,Manning,SC,33.699,-80.228
Walmart Supercenter,Aberdeen,SD,45.457,-98.436
Walmart Supercenter,Brookings,SD,44.314,-96.766
Walmart Supercenter,Huron,SD,44.333,-98.217
Walmart Supercenter,Mitchell,SD,43.685,-98.01
Walmart Supercenter,Pierre,SD,44.38,-100.311
Walmart Supercenter,Rapid City,SD,44.098,-103.199
Walmart Supercenter,Rapid City,SD,44.034,-103.218
Walmart Supercenter,Sioux Falls,SD,43.517,-96.773
Walmart Supercenter,Sioux Falls,SD,43.541,-96.659
Walmart Supercenter,Sioux Falls,SD,43.603,-96.79
Walmart Supercenter,Sioux Falls,SD,43.472,-96.729
Walmart Supercenter,Spearfish,SD,44.479,-103.809
Walmart Supercenter,Yankton,SD,42.907,-97.398
Walmart Supercenter,Watertown,SD,44.888,-97.068
Walmart Supercenter,Alcoa,TN,35.771,-83.991
Walmart Supercenter,Maryville,TN,35.715,-84.013
Walmart Supercenter,Knoxville,TN,35.926,-84.063
Walmart Supercenter,Knoxville,TN,35.911,-83.844
Walmart Supercenter,Knoxville,TN,35.9,-84.147
Walmart Neighborhood Market,Knoxville,TN,35.976,-84.011
Walmart Supercenter,Knoxville,TN,36.005,-84.027
Walmart Supercenter,Lenoir City,TN,35.819,-84.266
Walmart Supercenter,Knoxville,TN,36.031,-83.866
Walmart Supercenter,Knoxville,TN,36.089,-83.938
Walmart Supercenter,Oak Ridge,TN,36.005,-84.255
Walmart Supercenter,Sevierville,TN,35.838,-83.574
Walmart Neighborhood Market,Sevierville,TN,35.862,-83.53
Walmart Supercenter,Clinton,TN,36.17,-84.087
Walmart Supercenter,Sweetwater,TN,35.584,-84.477
Walmart Supercenter,Algood,TN,36.185,-85.459
Walmart Supercenter,Cookeville,TN,36.144,-85.5
Walmart Supercenter,Sparta,TN,35.929,-85.49
Walmart Supercenter,Smithville,TN,35.955,-85.83
Walmart Supercenter,Crossville,TN,35.983,-85.036
Walmart Supercenter,Ashland City,TN,36.248,-87.033
Walmart Supercenter,Nashville,TN,36.132,-86.907
Walmart Supercenter,Nashville,TN,36.247,-86.763
Walmart Neighborhood Market,Madison,TN,36.264,-86.712
Walmart Supercenter,Nashville,TN,36.111,-86.769
Walmart Supercenter,Madison,TN,36.308,-86.685
Walmart Supercenter,Fairview,TN,35.963,-87.14
Walmart Supercenter,Dickson,TN,36.06,-87.381
Walmart Supercenter,Nashville,TN,36.083,-86.725
Walmart Neighborhood Market,Nashville,TN,36.042,-86.745
Walmart Supercenter,Nashville,TN,36.042,-86.71
Walmart Supercenter,Hermitage,TN,36.216,-86.6
Walmart Supercenter,Hendersonville,TN,36.323,-86.597
Walmart Supercenter,Franklin,TN,35.939,-86.819
Walmart Supercenter,Antioch,TN,36.061,-86.629
Walmart Supercenter,Mount Juliet,TN,36.18,-86.518
Walmart Supercenter,Gallatin,TN,36.377,-86.477
Walmart Supercenter,La Vergne,TN,36.013,-86.547
Walmart Supercenter,Athens,TN,35.452,-84.631
Walmart Supercenter,Dayton,TN,35.46,-85.044
Walmart Supercenter,Rockwood,TN,35.88,-84.658
Walmart Supercenter,Bolivar,TN,35.28,-89.025
Walmart Supercenter,Jackson,TN,35.551,-88.811
Walmart Supercenter,Brownsville,TN,35.587,-89.238
Walmart Supercenter,Jackson,TN,35.666,-88.852
Walmart Supercenter,Bristol,TN,36.545,-82.235
Walmart Supercenter,Bristol,VA,36.638,-82.113
Walmart Supercenter,Kingsport,TN,36.509,-82.519
Walmart Supercenter,Johnson City,TN,36.36,-82.398
Walmart Neighborhood Market,Kingsport,TN,36.563,-82.568
Walmart Supercenter,Lebanon,VA,36.9,-82.044
Walmart Supercenter,Kingsport,TN,36.557,-82.603
Walmart Supercenter,Humboldt,TN,35.841,-88.912
Walmart Supercenter,Milan,TN,35.876,-88.748
Walmart Supercenter,Camden,TN,36.088,-88.109
Walmart Supercenter,Waverly,TN,36.084,-87.833
Walmart Supercenter,Huntingdon,TN,35.998,-88.437
Walmart Supercenter,Lexington,TN,35.655,-88.411
Walmart Supercenter,Lebanon,TN,36.192,-86.291
Walmart Supercenter,Columbia,TN,35.599,-87.051
Walmart Supercenter,Spring Hill,TN,35.772,-86.919
Walmart Supercenter,Lewisburg,TN,35.47,-86.793
Walmart Supercenter,Hohenwald,TN,35.557,-87.529
Walmart Supercenter,Lawrenceburg,TN,35.273,-87.315
Walmart Supercenter,Shelbyville,TN,35.513,-86.452
Walmart Supercenter,Mcminnville,TN,35.699,-85.788
Walmart Supercenter,Greeneville,TN,36.187,-82.76
Walmart Supercenter,Smyrna,TN,35.971,-86.496
Walmart Supercenter,Tullahoma,TN,35.39,-86.24
Walmart Supercenter,Manchester,TN,35.453,-86.047
Walmart Supercenter,Rogersville,TN,36.394,-83.011
Walmart Supercenter,Morristown,TN,36.213,-83.255
Walmart Neighborhood Market,Morristown,TN,36.237,-83.282
Walmart Neighborhood Market,Murfreesboro,TN,35.867,-86.464
Walmart Supercenter,Murfreesboro,TN,35.879,-86.383
Walmart Supercenter,Murfreesboro,TN,35.85,-86.426
Walmart Neighborhood Market,Murfreesboro,TN,35.814,-86.447
Walmart Supercenter,Murfreesboro,TN,35.832,-86.347
Walmart Supercenter,Murfreesboro,TN,35.776,-86.4
Walmart Supercenter,Jefferson City,TN,36.129,-83.468
Walmart Neighborhood Market,Abilene,TX,32.474,-99.738
Walmart Supercenter,Abilene,TX,32.48,-99.698
Walmart Supercenter,Abilene,TX,32.411,-99.782
Walmart Supercenter,Alamo,TX,26.191,-98.131
Walmart Supercenter,Donna,TX,26.183,-98.04
Walmart Supercenter,Mcallen,TX,26.188,-98.21
Walmart Neighborhood Market,Mcallen,TX,26.236,-98.205
Walmart Supercenter,Edinburg,TX,26.272,-98.151
Walmart Supercenter,Hidalgo,TX,26.125,-98.219
Walmart Supercenter,Edinburg,TX,26.266,-98.202
Walmart Supercenter,Weslaco,TX,26.175,-97.99
Walmart Neighborhood Market,Mcallen,TX,26.256,-98.236
Walmart Supercenter,Mcallen,TX,26.244,-98.245
Walmart Neighborhood Market,Weslaco,TX,26.142,-97.992
Walmart Supercenter,Edinburg,TX,26.301,-98.181
Walmart Supercenter,Mission,TX,26.194,-98.287
Walmart Supercenter,Elsa,TX,26.291,-97.993
Walmart Neighborhood Market,Mission,TX,26.214,-98.308
Walmart Supercenter,Palmhurst,TX,26.26,-98.316
Walmart Supercenter,Penitas,TX,26.245,-98.444
Walmart Supercenter,Harlingen,TX,26.18,-97.716
Walmart Supercenter,San Benito,TX,26.146,-97.635
Walmart Supercenter,Alice,TX,27.768,-98.041
Walmart Supercenter,Kingsville,TX,27.489,-97.854
Walmart Supercenter,Corpus Christi,TX,27.853,-97.633
Walmart Supercenter,Allen,TX,33.12,-96.672
Walmart Neighborhood Market,Allen,TX,33.114,-96.63
Walmart Supercenter,Lucas,TX,33.089,-96.618
Walmart Supercenter,Plano,TX,33.056,-96.698
Walmart Supercenter,Mckinney,TX,33.156,-96.683
Walmart Supercenter,Frisco,TX,33.128,-96.736
Walmart Neighborhood Market,Plano,TX,33.087,-96.748
Walmart Neighborhood Market,Plano,TX,33.032,-96.666
Walmart Neighborhood Market,Plano,TX,33.041,-96.732
Walmart Neighborhood Market,Wylie,TX,33.034,-96.594
Walmart Supercenter,Plano,TX,33.055,-96.768
Walmart Neighborhood Market,Mckinney,TX,33.198,-96.664
Walmart Supercenter,Murphy,TX,33.014,-96.615
Walmart Supercenter,Plano,TX,33.097,-96.8
Walmart Neighborhood Market,Plano,TX,33.044,-96.792
Walmart Supercenter,Frisco,TX,33.147,-96.808
Walmart Supercenter,Mckinney,TX,33.222,-96.629
Walmart Supercenter,Mckinney,TX,33.217,-96.736
Walmart Neighborhood Market,Sachse,TX,32.983,-96.612
Walmart Supercenter,Plano,TX,33.004,-96.772
Walmart Supercenter,Sachse,TX,32.992,-96.574
Walmart Supercenter,Garland,TX,32.962,-96.643
Clinic Pharmacy,Plano,TX,33.081,-96.841
Walmart Supercenter,Princeton,TX,33.175,-96.509
Walmart Supercenter,Plano,TX,33.025,-96.828
Walmart Supercenter,Wylie,TX,33.025,-96.512
Walmart Supercenter,Prosper,TX,33.222,-96.797
Walmart Supercenter,Dallas,TX,32.964,-96.771
Walmart Neighborhood Market,Richardson,TX,32.931,-96.698
Walmart Neighborhood Market,Garland,TX,32.932,-96.632
Walmart Supercenter,Dallas,TX,32.937,-96.753
Walmart Supercenter,Dallas,TX,32.937,-96.753
Walmart Supercenter,Frisco,TX,33.142,-96.889
Walmart Supercenter,Colony,TX,33.066,-96.892
Walmart Supercenter,Dallas,TX,32.959,-96.816
Walmart Supercenter,Dallas,TX,32.995,-96.858
Walmart Supercenter,Melissa,TX,33.274,-96.58
Walmart Supercenter,Frisco,TX,33.18,-96.884
Walmart Supercenter,Dallas,TX,32.91,-96.739
Walmart Neighborhood Market,Garland,TX,32.896,-96.65
Walmart Supercenter,Rowlett,TX,32.911,-96.578
Walmart Supercenter,Frisco,TX,33.216,-96.878
Walmart Supercenter,Celina,TX,33.297,-96.788
Walmart Neighborhood Market,Carrollton,TX,33.018,-96.916
Walmart Neighborhood Market,Rowlett,TX,32.917,-96.516
Walmart Supercenter,Carrollton,TX,32.986,-96.906
Walmart Supercenter,Dallas,TX,32.922,-96.841
Clinic Pharmacy,Carrollton,TX,32.981,-96.912
Walmart Supercenter,Garland,TX,32.863,-96.652
Walmart Neighborhood Market,Rockwall,TX,32.931,-96.468
Walmart Supercenter,Alvin,TX,29.426,-95.226
Walmart Supercenter,Pearland,TX,29.546,-95.236
Walmart Neighborhood Market,League City,TX,29.5,-95.126
Walmart Supercenter,League City,TX,29.47,-95.09
Walmart Supercenter,Friendswood,TX,29.552,-95.159
Walmart Supercenter,Pearland,TX,29.573,-95.286
Walmart Supercenter,Pearland,TX,29.558,-95.383
Walmart Supercenter,La Marque,TX,29.402,-95.037
Walmart Neighborhood Market,Pearland,TX,29.556,-95.416
Walmart Supercenter,Houston,TX,29.631,-95.237
Walmart Supercenter,Kemah,TX,29.535,-95.019
Walmart Supercenter,Pasadena,TX,29.647,-95.162
Walmart Supercenter,Missouri City,TX,29.536,-95.517
Walmart Supercenter,Pasadena,TX,29.693,-95.21
Walmart Supercenter,La Porte,TX,29.666,-95.1
Walmart Supercenter,Angleton,TX,29.184,-95.435
Walmart Supercenter,Houston,TX,29.716,-95.313
Walmart,Houston,TX,29.677,-95.457
Walmart Supercenter,Missouri City,TX,29.568,-95.57
Walmart Neighborhood Market,Houston,TX,29.674,-95.495
Walmart Neighborhood Market,Houston,TX,29.657,-95.53
Walmart Supercenter,Houston,TX,29.77,-95.18
Walmart Supercenter,Houston,TX,29.723,-95.465
Walmart Supercenter,Stafford,TX,29.644,-95.573
Walmart Supercenter,Houston,TX,29.773,-95.401
Walmart Supercenter,Houston,TX,29.679,-95.561
Walmart Supercenter,Houston,TX,29.806,-95.165
Walmart Supercenter,Houston,TX,29.736,-95.512
Walmart Supercenter,Galveston,TX,29.265,-94.833
Walmart Supercenter,Sugar Land,TX,29.591,-95.601
Walmart Neighborhood Market,Sugar Land,TX,29.652,-95.617
Walmart Neighborhood Market,Houston,TX,29.687,-95.586
Walmart Supercenter,Houston,TX,29.788,-95.466
Walmart Supercenter,Houston,TX,29.83,-95.377
Walmart Supercenter,Lake Jackson,TX,29.053,-95.503
Walmart Supercenter,Baytown,TX,29.776,-94.974
Walmart Supercenter,Houston,TX,29.733,-95.591
Walmart,West Columbia,TX,29.151,-95.659
Walmart Supercenter,Houston,TX,29.721,-95.647
Walmart Supercenter,Houston,TX,29.793,-95.565
Walmart Supercenter,Richmond,TX,29.557,-95.76
Walmart Supercenter,Houston,TX,29.854,-95.509
Walmart Supercenter,Crosby,TX,29.894,-95.065
Walmart Supercenter,Baytown,TX,29.817,-94.898
Walmart Neighborhood Market,Amarillo,TX,35.18,-101.815
Walmart Supercenter,Amarillo,TX,35.19,-101.793
Walmart Supercenter,Amarillo,TX,35.17,-101.863
Walmart Supercenter,Amarillo,TX,35.212,-101.907
Walmart Neighborhood Market,Amarillo,TX,35.148,-101.867
Walmart Supercenter,Amarillo,TX,35.16,-101.92
Walmart Neighborhood Market,Amarillo,TX,35.131,-101.919
Walmart Supercenter,Canyon,TX,34.966,-101.917
Walmart Supercenter,Bay City,TX,28.983,-95.947
Walmart Supercenter,Anna,TX,33.348,-96.582
Walmart Supercenter,Cross Roads,TX,33.225,-96.984
Walmart Supercenter,Royse City,TX,32.966,-96.343
Walmart Neighborhood Market,Greenville,TX,33.123,-96.108
Walmart Supercenter,Aransas Pass,TX,27.922,-97.176
Walmart Supercenter,Portland,TX,27.897,-97.307
Walmart Supercenter,Rockport,TX,28.048,-97.044
Walmart Supercenter,Corpus Christi,TX,27.674,-97.3
Walmart Supercenter,Corpus Christi,TX,27.724,-97.376
Walmart Supercenter,Corpus Christi,TX,27.68,-97.374
Walmart Supercenter,Corpus Christi,TX,27.738,-97.439
Walmart Supercenter,Arlington,TX,32.751,-97.095
Walmart Neighborhood Market,Arlington,TX,32.768,-97.096
Walmart Neighborhood Market,Pantego,TX,32.709,-97.151
Walmart Supercenter,Fort Worth,TX,32.764,-97.169
Walmart Supercenter,Arlington,TX,32.669,-97.132
Walmart Supercenter,Grand Prairie,TX,32.707,-97.024
Walmart Supercenter,Grand Prairie,TX,32.674,-97.037
Walmart Neighborhood Market,Arlington,TX,32.659,-97.165
Walmart Neighborhood Market,Arlington,TX,32.646,-97.118
Walmart Supercenter,Arlington,TX,32.667,-97.209
Walmart Neighborhood Market,Bedford,TX,32.843,-97.132
Walmart Neighborhood Market,Hurst,TX,32.825,-97.185
Walmart Supercenter,Hurst,TX,32.847,-97.184
Walmart Supercenter,Bedford,TX,32.864,-97.106
Walmart Neighborhood Market,Mansfield,TX,32.606,-97.115
Walmart Supercenter,Irving,TX,32.835,-97.006
Walmart Neighborhood Market,Richland Hills,TX,32.815,-97.239
Walmart Supercenter,Fort Worth,TX,32.711,-97.282
Walmart Neighborhood Market,Colleyville,TX,32.882,-97.157
Walmart Supercenter,North Richland Hills,TX,32.838,-97.225
Walmart Supercenter,Fort Worth,TX,32.775,-97.292
Walmart Supercenter,Mansfield,TX,32.576,-97.13
Walmart Supercenter,Dallas,TX,32.65,-96.944
Walmart Supercenter,Dallas,TX,32.763,-96.897
Walmart Supercenter,North Richland Hills,TX,32.906,-97.19
Walmart Neighborhood Market,Fort Worth,TX,32.705,-97.332
Walmart Neighborhood Market,Keller,TX,32.893,-97.24
Walmart Supercenter,Cedar Hill,TX,32.598,-96.947
Walmart Neighborhood Market,Fort Worth,TX,32.875,-97.271
Walmart Supercenter,Grapevine,TX,32.931,-97.102
Walmart Neighborhood Market,Cedar Hill,TX,32.589,-96.924
Walmart Supercenter,Fort Worth,TX,32.895,-97.287
Walmart Supercenter,Irving,TX,32.921,-96.968
Walmart Neighborhood Market,Fort Worth,TX,32.913,-97.288
Walmart Supercenter,Fort Worth,TX,32.782,-97.382
Walmart Supercenter,Fort Worth,TX,32.931,-97.267
Walmart Supercenter,Desoto,TX,32.59,-96.879
Walmart Supercenter,Fort Worth,TX,32.636,-97.367
Walmart Supercenter,Dallas,TX,32.684,-96.826
Walmart Supercenter,Dallas,TX,32.862,-96.857
Walmart Supercenter,Crowley,TX,32.576,-97.336
Walmart Supercenter,Fort Worth,TX,32.665,-97.406
Walmart Supercenter,Midlothian,TX,32.485,-97.006
Walmart Neighborhood Market,Desoto,TX,32.575,-96.857
Walmart Neighborhood Market,Farmers Branch,TX,32.923,-96.88
Walmart Neighborhood Market,Fort Worth,TX,32.703,-97.428
Walmart Neighborhood Market,Dallas,TX,32.801,-96.794
Walmart Neighborhood Market,Fort Worth,TX,32.63,-97.408
Walmart Supercenter,Westworth Village,TX,32.755,-97.434
Walmart Supercenter,Saginaw,TX,32.882,-97.386
Walmart Supercenter,Athens,TX,32.21,-95.831
Walmart Supercenter,Gun Barrel City,TX,32.333,-96.135
Walmart Supercenter,Canton,TX,32.545,-95.855
Walmart Neighborhood Market,Tyler,TX,32.282,-95.33
Walmart Supercenter,Tyler,TX,32.353,-95.346
Walmart Supercenter,Tyler,TX,32.275,-95.311
Walmart Neighborhood Market,Tyler,TX,32.327,-95.317
Walmart Supercenter,Lindale,TX,32.475,-95.388
Walmart Neighborhood Market,Tyler,TX,32.311,-95.278
Walmart Supercenter,Austin,TX,30.219,-97.755
Walmart Supercenter,Austin,TX,30.232,-97.823
Walmart Supercenter,Austin,TX,30.341,-97.692
Walmart Supercenter,Austin,TX,30.356,-97.734
Walmart Supercenter,Austin,TX,30.165,-97.79
Walmart Supercenter,Austin,TX,30.414,-97.676
Walmart Supercenter,Manor,TX,30.348,-97.544
Walmart Supercenter,Buda,TX,30.087,-97.825
Walmart Supercenter,Austin,TX,30.47,-97.79
Walmart Supercenter,Pflugerville,TX,30.452,-97.604
Walmart Supercenter,Round Rock,TX,30.484,-97.674
Walmart Supercenter,Cedar Park,TX,30.522,-97.834
Walmart Supercenter,Cedar Park,TX,30.535,-97.787
Walmart Supercenter,Kyle,TX,30.01,-97.859
Walmart Supercenter,Round Rock,TX,30.534,-97.611
Walmart Supercenter,Elgin,TX,30.351,-97.388
Walmart Supercenter,Georgetown,TX,30.645,-97.692
Walmart Supercenter,Bastrop,TX,30.104,-97.332
Walmart Supercenter,San Marcos,TX,29.884,-97.912
Walmart Supercenter,Lockhart,TX,29.857,-97.666
Walmart Supercenter,Taylor,TX,30.599,-97.418
Walmart Supercenter,Azle,TX,32.904,-97.546
Walmart Supercenter,Lake Worth,TX,32.812,-97.426
Walmart Supercenter,Fort Worth,TX,32.968,-97.411
Walmart Supercenter,Fort Worth,TX,32.766,-97.484
Walmart Supercenter,Hudson Oaks,TX,32.752,-97.718
Walmart Supercenter,Benbrook,TX,32.678,-97.468
Walmart Supercenter,Weatherford,TX,32.735,-97.793
Walmart Supercenter,Roanoke,TX,33.014,-97.217
Walmart Supercenter,Decatur,TX,33.228,-97.597
Walmart Neighborhood Market,Burleson,TX,32.538,-97.361
Walmart Supercenter,Burleson,TX,32.528,-97.338
Walmart Neighborhood Market,Flower Mound,TX,33.016,-97.072
Walmart Supercenter,Highland Village,TX,33.077,-97.078
Walmart Neighborhood Market,Denton,TX,33.16,-97.108
Walmart Supercenter,Mineral Wells,TX,32.814,-98.085
Walmart Neighborhood Market,Lewisville,TX,33.072,-97.036
Walmart Supercenter,Balch Springs,TX,32.732,-96.616
Walmart Neighborhood Market,Mesquite,TX,32.769,-96.628
Walmart Neighborhood Market,Dallas,TX,32.76,-96.684
Walmart Supercenter,Mesquite,TX,32.789,-96.599
Walmart Neighborhood Market,Mesquite,TX,32.813,-96.609
Walmart Supercenter,Dallas,TX,32.794,-96.689
Walmart Supercenter,Seagoville,TX,32.65,-96.534
Walmart Supercenter,Garland,TX,32.842,-96.598
Walmart Neighborhood Market,Dallas,TX,32.836,-96.677
Walmart Neighborhood Market,Garland,TX,32.865,-96.607
Walmart Supercenter,Forney,TX,32.745,-96.446
Walmart Supercenter,Dallas,TX,32.863,-96.755
Walmart Neighborhood Market,Lancaster,TX,32.592,-96.787
Walmart Supercenter,Lancaster,TX,32.592,-96.82
Walmart Supercenter,Rockwall,TX,32.901,-96.462
Walmart Supercenter,Red Oak,TX,32.53,-96.817
Walmart Supercenter,Terrell,TX,32.74,-96.306
Walmart Supercenter,Kaufman,TX,32.57,-96.308
Walmart,Ballinger,TX,31.72,-99.961
Walmart Supercenter,San Angelo,TX,31.488,-100.461
Walmart,Giddings,TX,30.179,-96.915
Walmart Supercenter,La Grange,TX,29.901,-96.906
Walmart Supercenter,El Campo,TX,29.217,-96.292
